,app_name,text,rating,thumbs_up_count,label_gold,summary_gold,lable_silver_common_AI
2074,Yandex Go,спасибо этому приложению. Такси очень удобно в комфорте такси стоит на тыщу на две дороже но это того стоит,5,0,,,user_experience
2075,Yandex Go,внимательный и вежливый водитель🙏,5,0,,,user_experience
2076,Yandex Go,"Все отлично! Вежлив, корректен.",5,0,,,user_experience
2077,Yandex Go,"яндекс приложение ашпай жатыр,поддержканыжа аша алмай жатырмыз",5,0,,,user_experience
2078,Yandex Go,"тупорогие разработчики, раньше мне казалось что нельзя сделать приложение неудобнее, но вы справились",1,0,,,user_experience
2079,Yandex Go,"Для меня лично, - это самый неудобный и туповатый цифровой агрегатов. Эмоциональная машина, которая сталкивает лбами людей. Бич такси простыми словами.",1,0,,,user_experience
2080,Yandex Go,лучшие,5,0,,,rating
2081,Yandex Go,я на вас пожалуюсь,1,0,,,rating
2082,Yandex Go,опытный водитель,5,0,,,user_experience
2083,Yandex Go,"Цены снизьте, ребят. Понимаю, что конкуренция слабая, но 100 ₽ / км – это много.",5,2,,,user_experience
2084,Yandex Go,"когда пытаюсь заказать еды, очень сильно все лагает, почему так?",3,0,,,bug_report
2085,Yandex Go,"я заказал доставку, ко мне отправили целых три курьера. первый забрал заказ, второй тоже приехал и списали и за него деньги, потом ещё и третий приехал.",1,0,,,user_experience
2086,Yandex Go,спасибо за поездку,5,0,,,user_experience
2087,Yandex Go,великолепно!,5,0,,,rating
2088,Yandex Go,очень хороший таксист вежливый отлично довёз до дома,5,0,,,user_experience
2089,Yandex Go,"Чистая машина, вежливый водитель. Все хорошо",5,0,,,user_experience
2090,Yandex Go,"закинула к празднику заранее в корзину 11 пицц почти на 8 тыс. по ошибке нажала заказать. в течении минуты уже сделала отмену (а если есть кнопка отмены она должна работать, казалось бы?) и дозвонилась до техподдержки. в итоге решение такое: мы уже начали готовить ваш заказ,поэтому отмена невозможна. комментарии от ресторана аналогичные, недельная переписка с стп аналогичная. научите пожалуйста за 1 минуту приготовить 11 пицц? даже если они были в виде заготовки, заказ приняли и начали готовить?",1,0,,,bug_report
2091,Yandex Go,"пунктуальность,аккуратность водителя.Спасибо большое за поездку!!!",5,0,,,user_experience
2092,Yandex Go,Отлично спасибо,5,0,,,rating
2093,Yandex Go,"приветливый человек, акуратное вождение",5,0,,,user_experience
2094,Yandex Go,дороговато,4,0,,,user_experience
2095,Yandex Go,Очень вежливый водитель.,5,0,,,user_experience
2096,Yandex Go,завысили цены на такси лишь бы пользовались мтс деньгами,1,1,,,user_experience
2097,Yandex Go,"быстро, красиво, водитель- умница. Спасибо за лёгкую поездку!",5,0,,,user_experience
2098,Yandex Go,в Казахстане. Караганде не работает!! Ужасно. всем отказаться!!!!!,5,0,,,bug_report
2099,Yandex Go,"Конченое приложение. заказываешь по хорошему промо. не берут заказ. Типо курьеров нет, хотя стоишь на против а их там как муравьёв много. Ждал когда найдут курьера 3 часа. не нашли. Пришлось отменить. но после уже промокод не действует. Но друг который рядом заказывал без промокода, ему уже через 25 минут привезли. Это так по ихнему нету курьеров",1,1,,,user_experience
2100,Yandex Go,Поддержка час игнорит хотя сами 2 раза денги списали,1,0,,,user_experience
2101,Yandex Go,очень вежливый водитель. салон в машине в идеальном состоянии. побольше бы таких людей!,5,0,,,user_experience
2102,Yandex Go,Водитель отличный!,5,0,,,user_experience
2103,Yandex Go,в приложении списываются левые суммы,1,0,,,user_experience
2104,Yandex Go,очень грубые водительи приходит и просит чтобы отменили заказ зачем тогда принимаеш заказ и приедещ,1,0,,,user_experience
2105,Yandex Go,"очень сильно виснет, приложение еле работает,хоть телефон норм",1,0,,,bug_report
2106,Yandex Go,таксист вежлив и ответственность за работу на высшем уровне.,5,0,,,user_experience
2107,Yandex Go,все быстро,5,0,,,user_experience
2108,Yandex Go,"Последние 4 года пользовалась и мне все нравилось. Но видела несколько видео где стало понятно как вы обращаетесь к сотрудникам и как вы их ""защищаете "".Раньше слышала про это, но думала лишь слухи.Очень жалко что все это правда.",1,0,,,user_experience
2109,Yandex Go,огромное спасибо водителю за аккуратное вождение ..поездка прошла отлично,5,0,,,user_experience
2110,Yandex Go,"Я хотела заказать еду с промокодом и в конце когда решила оплатить Яндекс САМ вышел, решила попробовать ещё раз из-за того что заказ не принят, а там говорит что я до этого ещё заказывала, хотя нет я скачала только что!!! 0/10 у меня и так голова болела,у меня нервы🤬😡",1,0,,,user_experience
2111,Yandex Go,"Вежливый, внимательный и аккуратный водитель. Поездкой осталась довольна, спасибо!",5,0,,,user_experience
2112,Yandex Go,классный водитель,5,0,,,user_experience
2113,Yandex Go,"Очень выдерженный водитель, спасибо за понимание, посадка и высадка инвалида 1 группы всегда медленно, нас никто не подгонял и водитель был вежливый, спасибо",5,0,,,user_experience
2114,Yandex Go,опытный водитель и чистая машина .,5,0,,,user_experience
2115,Yandex Go,"Комфортный автомобиль, спокойная езда, вежливый водитель.",5,0,,,user_experience
2116,Yandex Go,классное приложение,5,0,,,rating
2117,Yandex Go,"Водитель просто супер - вежливый, тактичный, доброжелательный !",5,0,,,user_experience
2118,Yandex Go,приложение всегда борохлит из-за неправильных геолокаций каждый раз приходится спорить и ссориться с таксистами исправьте,1,0,,,user_experience
2119,Yandex Go,"Доброжелательный,внимательный водитель.",5,0,,,user_experience
2120,Yandex Go,До этого был негативный отзыв) И так мне очень быстро ответили на отзыв и так же очень быстро ответили по почте и помогли разобраться с проблемой. Огромное спасибо Дмитрию Волкову за помощь и очень быструю обратную связь. Хотел бы что бы и поддержка в приложении отвечала и помогала так же быстро,5,0,,,feature_request
2121,Yandex Go,оки,5,0,,,rating
2122,Yandex Go,вежливы приятный молодой человек.,5,0,,,user_experience
2123,Yandex Go,"приехал чётко,поездка была комфортно. спасибо водителю.",5,0,,,user_experience
2124,Yandex Go,местоположение работает не корректно! водители не могут правильно определить местоположение клиента! водители не определив где находится клиент включают ожидание! связи с поддержкой нет ‼️отменить оплату через банк невозможно ‼️🤬😤🤦,1,0,,,user_experience
2125,Yandex Go,"Меняю отзыв, было недопонимание, вопрос решен оперативно, продолжаем гонять на GO!👌❤️",5,0,,,user_experience
2126,Yandex Go,"очень вежливый водитель. довёз быстро и безопасно. салон чистый, неприятных запахов нет.",5,0,,,user_experience
2127,Yandex Go,"Просто дойная помойка, как и всё что связано с яндексом.",1,0,,,user_experience
2128,Yandex Go,"ужасная работа службы поддержки, особенно в доставке еды. Более того, приложение перегружено функциями, что делает использование каждой из них неприятным и долгим.",1,0,,,user_experience
2129,Yandex Go,очень удобно пользоваться приложением 👍 поездки с комфортом!,5,0,,,user_experience
2130,Yandex Maps,ужасно работает. никогда не верьте отслеживанию в этом приложении. даже в России гугл и 2 ГИС в несколько раз лучше,1,0,,,user_experience
2131,Yandex Maps,"отвратительно показывает, точнее не показывает. Вставили функцию транспорт, которая отображает как вздумается во всех смартфонах, в которых устанавливался этот яндекс. найти транспорт шанс максимум 1 из 10.",1,0,,,bug_report
2132,Yandex Maps,Очень хорошо,5,0,,,rating
2133,Yandex Maps,было очень хорошее приложение. теперь не работает не видит пробки при включеном квн. жаль но надо искать другое.,1,0,,,bug_report
2134,Yandex Maps,"Здравствуйте! Может быть приложение и хорошее, но для меня не очень удобное оно стало. Раньше можно было в любое время дня и ночи выставить нужный маршрут ночного автобуса причём с указанием времени прибытия по остановкам. Сейчас же этого нет и в помине. Да есть расписание в котором указано время прибытия автобуса. После многих изменений удобство закончилось!Выставить маршрут ночного автобуса стало не возможно.Карты советую ехать на вокзал в ночь метром и электричками аж 5 вариантов!",1,5,,,user_experience
2135,Yandex Maps,отлично спасибо очень удобно ок,5,0,,,user_experience
2136,Yandex Maps,половина автобусов не отображается на карте + расписание неправильное,3,0,,,bug_report
2137,Yandex Maps,не работает тупит оч сильно не советую,1,0,,,bug_report
2138,Yandex Maps,"Кривые, не удобные пешеходные маршруты.",1,8,,,user_experience
2139,Yandex Maps,"сложно найти более не оптимизированное приложение, на 4 гигах оперативки тупит нереально даже вылетает иногда, в СССР автоматический корабль на 4иегабайтах памяти сам слетал в космос и обратно, а ваши криворукие программисты невсостоянии приложение отладить",1,0,,,bug_report
2140,Yandex Maps,раньше было идеальное приложение. теперь положение автобусов и маршруток ошибочное. либо просто пропадают с карт,3,0,,,user_experience
2141,Yandex Maps,"Испортили. Разделили маршруты автобусов, из-за этого путь строится неверно и не на тех остановках, стало сложнее понять как ходит авт, хз зачем это вообще сделали. Поддержка так себе. Во время просмотра маршрутов нельзя нажать на ост и посмотреть когда и какие авт ходят, нужно нажимать назад несколько раз, смотреть остановку а потом снова искать нужный маршрут. Автобусы на картах совсем не показываются. Интуитивно непонятно где что искать, пол часа понадобилось чтоб поменять дом",2,0,,,user_experience
2142,Yandex Maps,"В последнем обновлении постоянно переключается на режим ""по шагам"". Мне, как пешеходу, это абсолютно неудобно и непонятно. Невозможно нормально выбрать маршрут и посмотреть разные варианты. В итоге на дню по 5 раз приходится сносить и скачивать заново. Терпение уже на исходе. Думаю, проще к 2гис привыкнуть, чем к этому непонятному интерфейсу",1,0,,,user_experience
2143,Yandex Maps,чем больше рекламы тем тяжелее пользоваться,3,0,,,user_experience
2144,Yandex Maps,"Автобусы вообще не отображает, только села на один, так тот, который мне был изначально нужен показался на карте. И так ВСЕГДА",1,0,,,user_experience
2145,Yandex Maps,"При открытии приложения скачет вверх-вниз строка ""поиск и выбор мест"". Видимо, потому что подгружаются рекомендации для региона нахождения. В итоге при отсутствии рекомендации строка поиска скачет, и палец промахивается по полю.",5,0,,,user_experience
2146,Yandex Maps,"йо, разрабы✌️ сделайте сортировку в избранном по ""дате добавления"" и ""отдалённости""",2,0,,,feature_request
2147,Yandex Maps,"Хах, как говорится ""накипело"". Благо не водитель, так бы уже давно в офис приехал бы. Что сказать, карты навигации в телефоне, это всегда удобно. Особенно когда они точные. А вот тут у нас, как раз все на перекосяк. То проход закрыт, то путь не актуален. Автобус по навигации есть, а по факту его нет. И ладно, если бы по расписанию...вечно предлагает прокатиться на такси. И зачастую подыскивает максимально не удобный путь. Или же прибавляет к пути 20 мин, дабы ты выбрал такси. Ужасно, Яндекс.....",1,0,,,user_experience
2148,Yandex Maps,приложение постоянно врет по остановкам автобусов,1,0,,,user_experience
2149,Yandex Maps,"какой-то слабоумный напихал в карту рекламы которая то и дело всплывает! приходится пользоваться потому что из-за блокировок работает только этот мусор с кучей рекламы. это карты зачем там вообще реклама ещё и которая то и дело всплывает, вызвать такси в приложении всплывает реклама, хотя бы с карт этот мусор нужно убрать",1,0,,,user_experience
2150,Yandex Maps,последнее время неправильно определяет пробка на дорогу,1,0,,,user_experience
2151,Yandex Maps,супер,5,0,,,rating
2152,Yandex Maps,нормально.,5,0,,,rating
2153,Yandex Maps,"Не работает через мобильный интернет. Ни транспорт не отображается, ни поиск мест не работает. Отвратительное приложение.",1,0,,,bug_report
2154,Yandex Maps,"Я больше не могу зайти на свой аккаунт, потому что эти жиды хотят чтобы я пользовался яндекс почтой, позор! Интерфейс слишком перегружен",1,0,,,bug_report
2155,Yandex Maps,очень хороший и удобное приложение для пользователя,5,0,,,user_experience
2156,Yandex Maps,"многими любимый Яндекс… судя по всему, учитывая ситуацию с блокировками и мессенджерами скам его ждёт участь вк… надежда умирает последней, но уже… из конкретных минусов: 1) не надо делать из карт соцсеть, отзывы — полезно, но подписки и тем более рекомендации подписок уберите. 2) приложение тяжёлое. запускается долго, работает порой туговато. 3) баги (меню листалось вместе с рекомендациями подписок, карты скачиваются криво и проблематично, раньше норм было. карта осадков необъяснимо тяжёлая",4,0,,,bug_report
2157,Yandex Maps,шляпа некчемная,1,0,,,rating
2158,Yandex Maps,спасибо,5,0,,,rating
2159,Yandex Maps,"как найти и включить транспорт? раньше все работало интуитивно. теперь где искать, как искать???",2,0,,,user_experience
2160,Yandex Maps,"ну что нового - теперь Яндекс карты и навигатор годятся для ещё более тупых. но тупые - они же не понимают, поэтому им надо активно впаривать. это и не понравилось - навязчивая (очень навязчивая) реклама. я Яндекс карты хорошо знаю, если мне будет нужно - установлю, зачем же мне постоянно совать эти сообщения на глаза и под руки, в расчёте на то, что я случайно нажму на ссылку?",2,0,,,user_experience
2161,Yandex Maps,не все дороги знает.,4,0,,,user_experience
2162,Yandex Maps,"Приложение маршрута отвратительно, мне нужно было попасть на определенную сторону ЦКАД, приложение построило на другую сторону, я что должен перебегать ЦКАД пешком???",1,0,,,user_experience
2163,Yandex Maps,вы куда ведёте то Сусанины ????,1,0,,,user_experience
2164,Yandex Maps,Всё отлично.,5,0,,,rating
2165,Yandex Maps,Адсутнічае беларуская мова,1,0,,,user_experience
2166,Yandex Maps,почти дописал длиннющий отзыв на карте. случайный свайп вниз - все стёрлось. теперь пишу негативный отзыв сюда. Яндекс - помойка,1,0,,,user_experience
2167,Yandex Maps,К сожалению расписание транспорта не соответствует....у водителей своё расписание и часто оно не совпадает !!!,3,0,,,user_experience
2168,Yandex Maps,редьмо,1,0,,,rating
2169,Yandex Maps,"добавьте пожалуйста кнопку для грузчика есть пропуск на МКАД или 3тр кольцо ,а то постоянно из за ограничений ведет в обход пока не заедиш на МКАД,и ещё при приближение к заправкам выходит экран заправится очень мешает когда какая нибудь сложная развязка и в ней заправка и тут открывается экран заправки .СПАСИБО ЗА ПОНИМАНИЕ УДАЧИ",5,0,,,feature_request
2170,Yandex Maps,Здравствуйте а вы можете добавить в курсоры Электросамокат или Обычный Самокат,5,0,,,feature_request
2171,Yandex Maps,"Раньше любил этот сервис, но сейчас он невероятно испортился. Поисковые запросы загружаются через раз, при построении маршрутов может бросать по всей карте (даже на мировую карту перебрасывает). Еще не понял прикол что карты сами запрашивали доступ к моей галерее, хотя за этот период я не вставлял фото внутри приложения. Видимо Павлик Морозов ищет лишние зерна в данных пользователя. За это все ваши сервисы заслуживают только 1 звезду.",1,0,,,user_experience
2172,Yandex Maps,"Любопытно,а почему по одному и тому же маршруту,на такси быстрее,чем просто на машине.На пару минут всего,но всё - таки...😄 Нижний Новгород.",4,0,,,user_experience
2173,Yandex Maps,"Вам денег мало? Воткнуть рекламу в навигатор - это ДНИЩЕ. upd: А прикрываться словами об уместности рекламы - это яма в днище. В навигаторе не должно быть НИЧЕГО лишнего! Это безопасность! Любой нештатный символ, в навигаторе - МЕШАЕТ!",2,1,,,user_experience
2174,Yandex Maps,"Очень сильно греется телефон (Xiaomi 15) в режиме ведения по маршруту в автомобиле. Через 20 минут работы (при температуре на улице +26°C) телефон выдаёт экран ""Перегрев устройства"", без возможности что-то сделать (доступ к любому приложению, в том числе навигатору полностью закрыт, до тех пор, пока телефон не остынет). Выключение интернета немного помогает, хватает не на 20, а на 30-35 минут. Просьба проработать проблему с перегревом в жаркое время года.",3,35,,,user_experience
2175,Yandex Maps,"очень хреново показывает время приезда маршруток. показывает, что приедет через минуту, а по факту стою жду уже минут 20",1,0,,,user_experience
2176,Yandex Maps,"Яна Добрый,, св в, является,чччччч,чвчвч,вяячввач ччччя вас,,ччччвчавечвечачячччч,чяччч, см анссч,,ччччачччвч,чячч",5,0,,,user_experience
2177,Yandex Maps,"никогда автобусы вовремя не приходят, просто отвратительно",1,1,,,bug_report
2178,Yandex Maps,норм приложение,5,0,,,rating
2179,Yandex Maps,реклама раздражает и мешает вести машину,1,0,,,user_experience
2180,Yandex Maps,"Сегодня у меня обновления карт использовало весь мобильный траффик. Это был последние мегабайты этого месяца. Докупать новый мобильный траффик я не буду. Ставлю ""кол"" за приложение, хотя оно мне нравиться, но вот такое поведение приложения с мобильным интернетом я оцениваю именно так. Уважаемые разработчики исправьте, сделайте выбор где и как(через wifi) производить обновления карт иначе придётся удалять ваше ""творение"".",1,0,,,feature_request
2181,Yandex Maps,рекламу уберите,1,0,,,feature_request
2182,Yandex Maps,он хороший,5,0,,,rating
2183,Yandex Maps,"Карты устаревшие. И схемы и спутниковые, всё устарело. Гугл карты более точно всё показывает.",2,1,,,user_experience
2184,Yandex Maps,"ну сделайте уже что-то со своими картами! после очередного обновления пользоваться невозможно - не загружаются. только реклама. ну почему вы такие криворукие? уточняю. локацию показывает что я на каком-то острове, либо в шушарах. скачу с места на место. карта после переустановки загружается, однако остальные разделы - нет. зато загружается реклама и предложение перейти на ваш поисковик за 600 рублей. я кстати уже перешла, но 600 рублей естественно на баланс не поступило",1,0,,,feature_request
2185,Yandex Maps,"не грузится маршрут, лагает приложение страшно 😡😡😡😡 полный отстой ваше приложение",1,2,,,bug_report
2186,Yandex Maps,чуть не умер пока ждал автобус сделайте больше автобусов например 11 сделайте так чтобы было по больше водителей и чтобы не 20 30 минут надо было ждать а хотя бы 15 мин,1,0,,,feature_request
2187,Yandex Maps,"Крутое приложение,не заблудишься",5,0,,,user_experience
2188,Yandex Maps,"Как карты для России отлично. Но не давайте никакие права приложению у своему телефону, если вам важна конфиденциальность.",3,0,,,user_experience
2189,Yandex Maps,"Яндекс.Навигатор — беда для курьеров и таксистов. Виснет, ведёт через дворы и пробки, камеры врёт. Работать невозможно опоздания, негатив, потеря денег. Вместо заработка стресс и геморрой. Новичкам💯% будет особенно тяжело нервотрёпка и лишние круги. Сервис очень проблемный, работать с ним мука. Лучше ищите другое приложение, иначе здоровье угробите и рейтинг сольёте. Короче один стресс Исправляйтесь, Яндекс!",1,0,,,bug_report
2190,Yandex Maps,"Лучшее приложение. Особенно то, что можно сразу заказать такси к нужному месту. Ещё возможность посмотреть, где рядом, например, пообедать. Функция очень выручила в туристических поездках в другой город. Яндекс, спасибо, что с душой!",5,0,,,user_experience
2191,Yandex Maps,"21.05.2026,не показывают маршрутки,Ульяновск, Заволжский район. Отображаеться только 3 маршрута, троллейбусы,автобусы не показывает. На др.берегу отображается.и такое часто бывает",1,8,,,bug_report
2192,Yandex Maps,"Доброго времени суток! Верните старый интерфейс! Ужасно неудобно работать с новым. Пришлось удалить,и заново скачать из Галакси. Какое-то время было всё нормально: старая раскладка,удобно манипулировать вариантами маршрутов. Но теперь и там все в таком же стиле. Это просто жесть! Если вы вводите обновления,то не надо делать это категорически! Дайте возможность выбора! Может кому-то и нравится новый интерфейс,но мне удобнее работать со старым!!! Доброе! Я всё это знаю,работа связана с картами",1,2,,,user_experience
2193,Yandex Maps,Не работает не из России и впн,1,0,,,bug_report
2194,Yandex Maps,"Все достоинства этого приложения перечёркиваются, наличием навязчивой рекламы. И постоянного выскакивает в нижней панели с рекламируемым локациями. Ужасно не удобно.",2,0,,,user_experience
2195,Yandex Maps,Гут,5,0,,,rating
2196,Yandex Maps,Всё хорошо работает,5,0,,,rating
2197,Yandex Maps,Почему приложение так тормозит?,1,19,,,bug_report
2198,Yandex Maps,"При использовании в режиме карты гибрид показывается только изображение со спутника, а схема на него не накладывается. Или накладывается не полностью. Те проселочные дороги, которые ранее показывались теперь не отображаются. также никогда не загружается карта при отсутствии интернета, хотя последние версии карт загружены на телефон.",3,0,,,bug_report
2199,Yandex Maps,"ого, приложение топ советую вам его скачать 💋❤️🤗",5,0,,,user_experience
2200,Yandex Maps,"очень нравится фото ателья,грамотные сотрудники",5,0,,,user_experience
2201,Yandex Maps,"очень плохое обновление, неудобно когда строится маршрут сразу, ни посмотреть нормально ничего",1,1,,,user_experience
2202,Yandex Maps,"Постояно на карте появляются автобусы призраки, на карте он есть а по факту нет.",1,1,,,user_experience
2203,Yandex Maps,"впечатление ужасное я сотрудник банка на наш офис клиенты оставляют отзывы положительные их просто на просто не пропускают модераторы, с августа 2025 года куда можно написать по этому поводу?",1,1,,,user_experience
2204,Yandex Maps,"В этом году был в Санкт Петербурге. 2ГИС отлично работал офлайн, строил проезды к нужным местам. Это же приложение, иногда вообще даже с раннее загруженными картами, НЕ работало.",1,0,,,bug_report
2205,Yandex Maps,все замечательно,5,0,,,user_experience
2206,Yandex Maps,"хорошее приложение,очень удобно ,особенно в новом городе",5,0,,,user_experience
2207,Yandex Maps,Хорошее приложение. Меняю отзыв обратно на 5 звёзд - поддержка отзывчива и старается устранять недочёты по запросу.,5,1,,,user_experience
2208,Yandex Maps,"Яндекс использовал свои Android-приложения(и карты в том числе) для деанонимизации сеансов в браузерах, даже открытых в приватном режиме Карты сканируют телефон на VPN и сливают эти данные. Усложняют security анализ сообществом этого приложения с помощью серых сканов, запрещающих Frida Отклоняют отзывы без каких-либо объяснений и поводов",1,2,,,user_experience
2209,Yandex Maps,норм,4,0,,,rating
2210,Yandex Maps,"Напрягся оставить отзыв, обычное приложение, но сейчас открыл и требует нажать кнопки ""Продолжить"", ""Пропустить"". Такое должно скрываться/пропускаться нажатием кнопки ""Назад""",4,0,,,user_experience
2211,Yandex Maps,нормально,5,0,,,rating
2212,Yandex Maps,хрошо и понятно,5,0,,,user_experience
2213,Yandex Maps,"Приложение запускается без кнопки Заправки внизу экрана. Приезжаешь на заправку, открываешь приложение - нет Заправок. Приходится закрывать и открывать по новой. Со второго раза всё Ок.",4,0,,,user_experience
2214,Yandex Maps,пеший маршрут вы меня отправили вообще не в ту сторону и 3 км шел пешком,1,0,,,user_experience
2215,Yandex Maps,ЯНДЕКС КАРТЫ СПАСИБО Я ЖИВУ В КУЛУНДЕ ВОБЩЕМ Я ЕХАЛ НА САМОКАТЕ ПО КУЛУНДЕ И УВИДЕЛ МАШИНУ ЯНДЕКС КАРТ И СВЕРХУ УСТРОЙСТВО НА КРЫШИ Я СФОТКЛ СПАСИБО ЭТО СОБЫТИЕ ЕЩЁ СПУТНИКОВЫЕ СНИМКИ ОБНОВИТИ И Я С НУГЛ КАРТ ОФИЦИАЛЬНО К ВАМ,5,0,,,user_experience
2216,Yandex Maps,Навигация работает хорошо приложение отличное.,4,0,,,user_experience
2217,Yandex Maps,"Ужасная оптимизация, лагают на магнитола Teyes, порой до полного записания магнитолы. при чем другие приложения работают стабильно. Спасибо за рекламу, наверное я мало плачу денег за яндекс плюс",1,1,,,user_experience
2218,Yandex Maps,1 минута на карте -- 3-5 минут в реальности,3,0,,,user_experience
2219,Yandex Maps,"Когда то оставлял хороший отзыв, но снимаю две звёзды за дикие лаги карты. Неужели в 2026 году нельзя сделать приложение, которое не лагает? Любой скролл карты, поездка по навигатору это какой то ужас - все тормозит. upd: Яндекс, у вас тестировщиков нет? с такими ресурсами самостоятельно не можете посмотреть, как лагает ваше приложение и просите пользователей записывать видео?",3,1,,,bug_report
2220,Yandex Maps,всё замечательно 👌,5,0,,,user_experience
2221,Yandex Maps,В последнее время приложение часто подводит. Не видно транспорт в режиме реального времени. Плюс в приложении много рекламы и лишней информации,2,0,,,user_experience
2222,Yandex Maps,"БлагоДарю Вас за Вас!) ПРОСТО ЗА ТО, ЧТО ВЫ СУЩЕСТВУЕТЕ!) ОКСАНА Федорова Тирасполь Молдова, Приднестровье",5,0,,,user_experience
2223,Yandex Maps,"Искренне благодарю разработчиков за, то что добавили такси в Яндекс карты.",5,0,,,user_experience
2224,Yandex Maps,меняю на одну звезду было бы возможно поставил бы вообще минус. приложение стало сильно перегружено рекламой и мусором. интерфейс с мусором перекрывает большую часть карты. поиск стал неудобным. приложение из разряда полезное превратилось в мусорное как и их конкуренты из два ГИС. перехожу на гурумап а на вашу помойку теперь плевать я хотел. теряйте побольше пользователей. будет вам уроком как не надо делать.,1,74,,,user_experience
2225,Yandex Maps,"при просмотре карты, вылазит реклама. вы серьезно?! это полное неуважение к пользователю.",1,1,,,user_experience
2226,Yandex Maps,"Когда-то работало очень хорошо быстро и надёжно. Современное приложение чрезмерно перегружено просто ненужной информацией. Сейчас часто, когда необходимо быстро посмотреть транспорт оно не показывает или висит, транспорт не отображает или значок остановки не появляется, приходится менять масштаб отображения карты это раздражает.",3,1,,,bug_report
2227,Yandex Maps,"Поставил бы поменьше звёзд, но боюсь, что потом вообще меня отключите. Приклад грузится ппц долго, быстрее до остановки трамвайной дохожу, чем дождусь, пока карта просрётся. Приложение тупит даже после всех обновлений, тот же Мортал комбат зарубежный реще загружается.",3,1,,,user_experience
2228,Yandex Maps,нравится👍😊,5,0,,,rating
2229,Yandex Maps,Самые вкусные роллы. Приезжаю специально за ними за 80км ;),5,0,,,user_experience
2230,Yandex Maps,"обычный навигатор не хочет говорить голосовые оповещения на андроид магнитоле,а навигатор в картах работает отлично.",5,0,,,user_experience
2231,Yandex Maps,пока работает...,5,0,,,rating
2232,Yandex Maps,задержки по вечерам,1,1,,,rating
2233,Yandex Maps,"Нагромоздили много разных окон, просто карту смотреть не удобно.",2,2,,,user_experience
2234,Yandex Maps,"нельзя отключить голосового помощника полностью, только временно, раздражает. переходите на 2гис там есть такая функция. p.s не знаю Алиса не Алиса, но все верно, не могу отключить полностью голосового помощника, построил маршрут она говорит, отключаю ее, сворачиваю приложение потом захожу обратно, она опять болтает. Ещё заметил, что я выбираю для себя оптимальный маршрут по которому буду двигаться, нажимаю поехали, проходит время, маршрут принудительно перестраивается на более короткий общ трнс",1,1,,,user_experience
2235,Yandex Maps,"раньше была проблема. Зачем убрали возможность в ходе движения смотреть меню маршрута. метро, автобусов и так далие. Вообще не удобно смотреть, то что в нутри здания. У 2гис это реализовано лучше. Сейчас стало гораздо лучше. Стало удобней работать в приложении. меняю оценку.",4,0,,,user_experience
2236,Yandex Maps,как навигатор приложения тупое. По этому смотрю через 2 ГИС. А если смотреть транспорт то то же есть проблемы постоянно не показывает где транспорт едит только если по времени смотреть во сколько должен проехать по маршруту.,1,0,,,bug_report
2237,Yandex Maps,карта работает идеально всё делает как надо,5,0,,,user_experience
2238,Yandex Maps,"приложение отличное, пользоваться удобно",5,0,,,user_experience
2239,Yandex Maps,отзывы на организации липовые: когда пишешь хороший (если ты сотрудник) - все ок - публикуют. негативные (какая бы инфа небыла) - в 95% отклонены. так что как навигация - ну как то. но если ищете инфу про ребят (хорошие они или так себе) - лучше найти другой ресурс,1,1,,,user_experience
