source,app_id,app_name,review_id,text,rating,thumbs_up_count,review_created_version,app_version,date,reply_content,replied_at,label_gold,summary_gold
google_play,com.vkontakte.android,VK,071d394b-207f-48f1-8f8a-7b8d417980e9,"с каждым обновлением становится только хуже. изображение и видео загружаются крайне отвратительно, зато реклама махом прогружается.",1,16,8.176,8.176,2026-05-21 06:57:44,"Понимаем, как важна стабильная работа приложения! В настоящее время наблюдаются технические проблемы. Наши специалисты уже работают над их устранением.",2026-05-21 07:06:55,,
google_play,com.vkontakte.android,VK,a21dba6e-9886-4d52-b260-6341c859ddc0,"Не работает интернет, реклама и мат требуется инн и снилс.",2,0,8.176,8.176,2026-05-21 06:51:57,"Егор, нам жаль, что вас расстроила работа приложения! Уточните, пожалуйста, более подробно суть вашего обращения. Мы постараемся вам помочь.",2026-05-21 07:06:15,,
google_play,com.vkontakte.android,VK,9e883e4c-b230-40e0-9d19-99354b0d26c7,рекламная помойка,1,2,8.162,8.162,2026-05-21 06:31:47,"Мы понимаем, что реклама может раздражать, но посмотрите на неё с другой стороны, пожалуйста. Она позволяет платформе развиваться и сохранять множество бесплатных возможностей. Если вы заметили некорректную рекламу, пожалуйста, сообщите нам об этом через ссылку https://vk.com/dont_panic_42. Это поможет нам оперативно разобраться.",2026-05-21 06:32:10,,
google_play,com.vkontakte.android,VK,22b45f98-b79b-4c6d-bb67-7b1ff67f14f5,"верните нормальный функционал приложению kate mobile, без него вк пользоваться невозможно",1,1,8.172,8.172,2026-05-21 06:17:56,"ВКонтакте не разрабатывает и не администрирует приложение Kate Mobile, поэтому по всем вопросам, пожалуйста, обращайтесь напрямую в поддержку этого сервиса.",2026-05-21 06:46:01,,
google_play,com.vkontakte.android,VK,ee8f9035-1fbf-44de-9862-8ebe34585ef2,"ужасное приложение, лагает, лента ваще ужасная. откуда вы берете такие рекомендации ваще",2,1,8.176,8.176,2026-05-21 06:16:42,Понимаем ваше недовольство! Лента тестируется — мы выбираем удобный формат на основе взаимодействия пользователей с публикациями. Контент формируется по подпискам. В настоящее время наблюдаются технические проблемы. Наши специалисты уже работают над их устранением.,2026-05-21 06:45:24,,
google_play,com.vkontakte.android,VK,9634c51c-e3a8-42d3-aac8-553482809bfb,Вечно лагающий кусок г. Спасибо за бан kate mobile,1,11,8.172,8.172,2026-05-21 06:11:02,,,,
google_play,com.vkontakte.android,VK,d7f28262-4e24-4094-9577-9e638d83eb87,"Что с музыкой происходит в последнее время? Появляются треки, которые ни при каких обстоятельствах слушать не стал, все рекомендации в хитах 90-х, или, ещё страшней, Егоре Криде. Причем все плейлисты с ним подписаны как 98% похоже на ваш вкус! Да я в жизни подобное не слушал! Пробовал изменить подбор, выбирал новых артистов – ничего не помогло! ""Убрать трек из рекомендаций"" тоже не работает, просто штабелями в плейлистах недели появляются. Неужели так сложно сделать подбор по вкусу слушателя?",1,661,8.176,8.176,2026-05-21 05:36:52,"Сожалеем, что вас расстроила работа приложения! Нужно провести диагностику, чтобы помочь вам. Напишите нам по ссылке: vk.cc/ma. В сообщении подробно опишите ситуацию, это поможет нам быстрее решить вопрос.",2026-05-21 06:15:31,,
google_play,com.vkontakte.android,VK,ddbbab81-6e74-4590-95e0-2cca23a5a5e5,"за 12 лет использования вк на различных устройствах скажу следующее: сейчас самое медленное,долгое и зависающее приложение. какими то правдами и неправдами вк хорошо загружался,прекрасно работал на одних из первых смартфонах,с плохим интернетом и т.д. сейчас покрытие есть,хороший гаджет есть,а вот стабильности нет отдельно отмечу:рекомендации никому ненужные (не взирая на мои подписки и увлечения меня засыпает чем попало,ленту не хочется даже листать),везде реклама тоже самое,все подряд",1,1,8.176,8.176,2026-05-21 04:34:34,,,,
google_play,com.vkontakte.android,VK,64f20b71-ab59-4751-ae2e-dfb70bc1dacd,"Опять реклама Шамиля Ахмадуллина в ленте. Жалобу на приложение нажимаю второй раз. Сколько раз нужно нажать, что бы его реклама в моей ленте не появлялась? Нажала жалобу и в вк и на приложение вк в плей макете, потому что вы не убираете рекламу из ленты, если на нее жалуется тот, кто пользуется вк. Вы так всех пользователей растеряете, с таким неуважением к интересам",1,214,8.176,8.176,2026-05-21 03:51:23,,,,
google_play,com.vkontakte.android,VK,80824190-5fec-4a5d-94ef-ea87617bedde,после обновления вовсе тормозить начал. ибо клипы невозможно посмотреть,4,1,8.176,8.176,2026-05-21 03:33:09,"Сожалеем, что возникли сложности! Пожалуйста, напишите все подробности вашей проблемы в Поддержку: vk.cc/clips.
Постараемся вам помочь.",2026-05-21 04:58:18,,
google_play,com.vkontakte.android,VK,a9522592-cc5b-4fc9-9905-7711338e5e33,"Стала помойкой, ненужные группы, люди и реклама высвечиваются",1,1,8.176,8.176,2026-05-21 03:18:21,,,,
google_play,com.vkontakte.android,VK,11aba688-85a2-4545-8651-ef0d14146c82,"Невозможно поменять пароль, пишет недостаточно надёжный, старый пароль выдаёт ошибку неверный пароль",1,18,8.112,8.112,2026-05-21 02:51:18,"Требования к паролю во «ВКонтакте»: минимум 8 символов (лучше 12–20), сочетание прописных и строчных латинских букв, цифр и специальных символов (например, !, @, #). Это обеспечит надёжную защиту вашего аккаунта.",2026-05-21 06:13:01,,
google_play,com.vkontakte.android,VK,01ab4759-b874-4c14-adc0-65671a7c7f36,вроде перестало тормозить как раньше после обновления .,5,0,8.176,8.176,2026-05-21 02:43:14,"Спасибо за обратную связь 😊 Пишите, если возникнут любые вопросы — будем рады помочь!",2026-05-21 04:04:34,,
google_play,com.vkontakte.android,VK,ac6e4a69-8fed-4f79-964d-632dfbe5c04b,"помойка, которая дико глючит, когда мне приходят сообщения у меня резко лагает телефон, всё загружается со скоростью улитки, треки они блокируют, а ещё если впн включён большинство не послушаешь, да ещё и деньги за это хотят содрать, ах да, сюда нельзя заходить с впн, потому что эти крысы сливают данные РНК, да и не только им, они впринципе всю инфу сливают, толку 0 от него, рада, что перестала им пользоваться на регулярной основе ещё в 21 году",1,0,,,2026-05-21 01:39:12,,,,
google_play,com.vkontakte.android,VK,74df3959-ec2a-4170-9e46-9f184b41efde,"улучшите , прослушивания музыки одни сплошные подписки(",2,1,8.176,8.176,2026-05-21 01:16:44,"Влада, слушать музыку можно бесплатно, но с ограничениями: между песнями будет звучать реклама, а если приложение свёрнуто или выключен экран, воспроизведение будет останавливаться. Снять их можно, если оформить подписку. Также с подпиской можно скачивать треки в приложении ВКонтакте и слушать их без интернета.",2026-05-21 02:51:36,,
google_play,com.vkontakte.android,VK,275d164f-c0c5-4fd3-aff4-62048ffacbc1,"тупит, дёргается и пос постоянно вылетает",1,1,,,2026-05-21 01:14:54,"Тарас, сожалеем, что возникли сложности! Сейчас наблюдаются проблемы в работе сервиса — мы уже работаем над их устранением.",2026-05-21 02:49:50,,
google_play,com.vkontakte.android,VK,675d6dc9-61ff-46c1-8e8f-97e53d6e7d12,"ОТВРАТИТЕЛЬНОЕ ПРИЛОЖЕНИЕ!!! МОДЕРАТОРЫ, ВЫ КУДА СМОТРИТЕ!? Почему мои сообщения удаляются, а оскорбления у вас весят в ленте? Что вы сделали из приложения БЕСПРЕДЕЛЬНЫЙ ХАОС!!!",1,3,8.174.1,8.174.1,2026-05-21 00:31:42,"Подскажите, пожалуйста, не просматривали ли вы в последнее время рекомендации друзей?
Когда вы просматриваете рекомендации друзей, свайп вправо автоматически отправляет заявку просмотренному пользователю, а влево — нет. При просмотре рекомендаций необходимо смахивать карточки влево, если вы не хотите отправлять заявку.",2024-11-10 04:49:11,,
google_play,com.vkontakte.android,VK,e138327e-b17c-4edd-9838-50fe65385f58,"Сколько лет не пройдет, а Вк с каждым годом пробивает дно, очень часто неоднозначные обновления и все это криво работает. Плохая оптимизация. Снова неполадки с музыкой. Понял. Единственное, что вы можете это чистить негативные отзывы.",1,23,8.176,8.176,2026-05-21 00:26:53,"Дмитрий, сожалеем, что пришлось столкнуться с такой проблемой.
Будем рады помочь в Поддержке: vk.cc/sg.
Напишите подробности, а мы со всем разберёмся!",2026-04-03 22:17:58,,
google_play,com.vkontakte.android,VK,132c9d27-c5a1-4f36-8c5b-e94e74fa587d,помойка,1,1,8.61,8.61,2026-05-21 00:21:46,,,,
google_play,com.vkontakte.android,VK,43c5058e-2b0c-49a9-8de0-071857cfe695,когда в ВК появятся дизлайки 👎???,3,1,8.146,8.146,2026-05-21 00:01:26,"Спасибо, что написали нам! Передадим ваши пожелания команде разработки 😊",2026-05-21 02:37:39,,
google_play,com.vkontakte.android,VK,ad4ea589-57e9-4e09-a6f2-94836035f454,"А зачем чаты и каналы перемешали? Зачем всё в один раздел бабахнули? Ну жили же нормально, зачем поганить то?",1,6,8.91.1,8.91.1,2026-05-20 23:50:42,"Понимаем, что не все нововведения подходят каждому, дайте себе время привыкнуть. Мы передадим ваше замечание команде разработчиков. Рекомендуем создать папку для переписок — их можно будет открывать одним нажатием: Мессенджер → зажмите вкладку «Все» → «Настроить папки» → «Добавить папку» → укажите название и добавьте чаты → «Готово».",2026-05-21 02:36:15,,
google_play,com.vkontakte.android,VK,045b30f9-f8d7-42c0-8cb0-0a35f12532d4,Досихор не могу зайти страна +994.,1,0,5.56.1,5.56.1,2026-05-20 23:36:40,"Нам очень жаль, что возникла сложность со входом в аккаунт. Чтобы как можно скорее помочь вам, нужно провести диагностику проблемы. Для этого напишите нам, пожалуйста, на почту support@vk.com. В письме подробно опишите ситуацию, это поможет нам решить ваш вопрос.",2026-05-21 02:35:13,,
google_play,com.vkontakte.android,VK,f36420e0-d884-40d8-98ea-a07fe72e8dac,это приложение просто ужас ничего не отправляется вечные загрузки а про параллельные чужие разговоры в своем звонке вообще молчу всюду реклама не удобное приложение слишком много мусора в нем.,1,1,8.176,8.176,2026-05-20 23:29:54,,,,
google_play,com.vkontakte.android,VK,862ba8eb-346d-4cc8-a3fa-bb8d33696256,"при включении музыки постоянно виснит и вылетает, Samsung s24 ultra",1,1,8.174.1,8.174.1,2026-05-20 23:07:05,"Богдан, сожалеем, что вас расстроила работа приложения! Для устранения неполадок рекомендуем:
– почистить кеш;
– перезагрузить устройство;
– переустановить приложение.
Если проблема сохраняется – напишите детали в Поддержку: http://vk.cc/ma. Разберёмся и поможем.",2026-05-21 02:25:15,,
google_play,com.vkontakte.android,VK,96e42e4b-88df-4dd5-a5ce-0ab465347e46,"Ужасный мессенджер,раньше радовался,ему,теплые воспоминания 2012 года",1,1,8.176,8.176,2026-05-20 23:04:33,,,,
google_play,com.vkontakte.android,VK,e8157ff2-f7a7-47e0-b8ce-d4942e0778dc,"Приложение просто настолько ТОРМОЗНОЕ и бесящее, что просто хочется иногда снести его с мобильника.. Бестолковые обновления никак не улучшают работу этого унынья... И это при неоднократном тестировании сети инета со скоростью 27-52Мб/с",1,2,8.176,8.176,2026-05-20 22:57:28,"Илья, если вы столкнулись с какими-то трудностями, обязательно напишите в Поддержку: vk.cc/sg. В сообщении подробно расскажите, что случилось. Чем больше мы узнаем о проблеме, тем скорее поможем её решить.",2022-12-14 01:45:58,,
google_play,com.vkontakte.android,VK,e9020aa7-6cd6-41b4-b2f8-5b585e44a88c,Я пришел сюда для ОБЫЧНЫХ людей,2,1,,,2026-05-20 22:45:36,,,,
google_play,com.vkontakte.android,VK,6e6974b6-1183-4b9e-918f-618ed9a7199f,"Как и писал выше. Все хуже стал этот мессенджер. Видео просто порой виснет. Скачал на телеге, без проблем. Скажите это как?",1,1,6.35,6.35,2026-05-20 22:43:17,"У части пользователей могут быть трудности с доступом к сервисам ВКонтакте. Сейчас наши специалисты прилагают все усилия, чтобы восстановить работу в ближайшее время.",2023-02-07 21:51:25,,
google_play,com.vkontakte.android,VK,2c8f5878-3277-46e0-bcb7-b2c69f5cbec3,Приложение плохо работает,1,1,8.171,8.171,2026-05-20 22:39:04,"Для решения сложностей, убедитесь, что у вас установлена последняя версия приложения, а ОС Android не ниже 9.0. Перезапустите приложение, очистите его кэш, проверьте работу с Wi-Fi и с мобильным интернетом, отключите VPN и перезагрузите устройство. Найдите другие решения: vk.cc/bf или поделитесь деталями с Поддержкой: vk.cc/bp.",2026-05-20 22:39:33,,
google_play,com.vkontakte.android,VK,f3e20ecb-17ff-4ca3-a8df-88b116bba492,"прикольное приложение, мне нравится всем советую!!!!",5,0,8.176,8.176,2026-05-20 22:34:16,Спасибо за отзыв! Улыбаемся широко благодаря вам. :),2026-05-20 22:34:50,,
google_play,com.vkontakte.android,VK,a6fb1485-7ca9-4909-a7d8-896b01fac9ae,"Все еще отвратительная работа приложения. Разработчики мне советовали почистить кэш, но это не помогает. Все, кроме Вк на моем телефоне работает прекрасно. Поставил ВКвидео- оно летает, а ведь это даже не картинки. А просто ВК мне картинку грузит минуты 1,5. Список чатов, посты, картинки, сторис - все грузится так долго, что уже и забываешь, что хотел там сделать. И это с вайфаем. Единственное, что работает хорошо - это отображение рекламы, она грузится вообще без каких-либо проблем, ""ура""!",1,2,7.8,7.8,2026-05-20 22:21:15,"Нам жаль, что вас расстроила работа приложения! Для устранения неполадок, пожалуйста, откройте раздел «Приложения» в настройках телефона, найдите ВКонтакте, нажмите кнопку «Очистить данные» или «Сброс». Если после этого проблема сохранится, напишите нам по ссылке: http://vk.cc/sg.",2026-05-08 09:04:32,,
google_play,com.vkontakte.android,VK,2bf342a9-39ce-485e-8d05-6970b882cd26,ужасно то что не смогла восстановить свой аккаунт при том что все данные у меня имеются просто осталась без общения и без своей страницы поддержке чтобы написать нужно зайти в ВК куда я не могу зайти и так же по заявке хотела восстановить и по паспорту отклонили спасибо что оставили без этого приложения,1,1,8.114,8.114,2026-05-20 22:20:12,"Максим, нам очень жаль, что возникла сложность со входом в аккаунт. Чтобы как можно скорее помочь вам, нужно провести диагностику проблемы. Для этого напишите нам, пожалуйста, на почту support@vk.com. В письме подробно опишите ситуацию, это поможет нам решить ваш вопрос.",2026-05-21 00:47:46,,
google_play,com.vkontakte.android,VK,02fff6cc-8740-4fc4-95bb-4341d0d2950d,"Глючит, постоянно зависают и не отрываются сообщения, пока не перезапустишь.",1,1,,,2026-05-20 22:18:43,"Михаил, понимаем, как важна стабильная работа приложения! В настоящее время наблюдаются технические проблемы. Наши специалисты уже работают над их устранением.",2026-05-21 00:46:11,,
google_play,com.vkontakte.android,VK,2ae0b783-9152-43ad-a267-79e86cc2feb5,Куча рекламы. Сделай те уже возможность пересылки сообщений в другие мессенджеры на андроид,1,1,8.176,8.176,2026-05-20 22:09:03,"Александр, нам жаль, что вас расстроила работа приложения! Реклама помогает поддерживать серверы и оплачивать труд сотрудников. Что касается пересылки сообщений, передадим ваши пожелания команде разработки.",2026-05-21 00:29:25,,
google_play,com.vkontakte.android,VK,4bd3073f-9392-4c5d-a709-adf01272cef8,"Мне в целом приложение нравится. Но, сделайте, пожалуйста, возможность устанавливать размер шрифта таким же способом, как, например, в Telegram - с помощью ползунка. Используя способ как в вашпм приложении не получается поставить шрифт достаточно крупным",4,0,,,2026-05-20 21:46:32,"Сергей, спасибо, что нашли возможность написать нам. Мы обязательно передадим ваши пожелания разработчикам!",2026-05-20 23:32:30,,
google_play,com.vkontakte.android,VK,a08c855d-7146-4a4e-8ac2-e0e1cde2bc44,работает непонятно как. музыку непослушать нормально экран тухнет и музыка выключается.,3,0,8.176,8.176,2026-05-20 21:39:05,"Евгений, дело в том, что прослушивание без подписки имеет ограничения: реклама между треками и остановка воспроизведения при сворачивании приложения. Оформление подписки снимет эти ограничения и позволит скачивать треки для прослушивания офлайн.",2026-05-20 23:30:22,,
google_play,com.vkontakte.android,VK,a1b16eb8-06e0-44be-9497-dba7f3c4f16f,Спасибо за помощь.,5,0,8.176,8.176,2026-05-20 21:38:38,Спасибо за повышение нашего настроения и боевого духа!,2026-05-20 21:39:04,,
google_play,com.vkontakte.android,VK,d9c336a5-8bae-416c-9105-f91ce9aeb4fe,Ничего не грузит кроме рекламы!,1,1,8.176,8.176,2026-05-20 21:31:09,Благодарим за обращение! Мы уже приступили к устранению выявленных неполадок и прикладываем все усилия для скорейшего восстановления работы.,2026-05-20 23:26:18,,
google_play,com.vkontakte.android,VK,48de942e-82e3-4cbd-b806-e2d102d4b431,Платишь за подписку и смотришь в 30 секундном видео 14 секунд рекламы... А теперь ещё бонусом каждый 5й пост в ленте это реклама от самого ВК,1,18,8.176,8.176,2026-05-20 21:28:04,"Сергей, нам жаль, что пользователи сталкиваются с проблемами в работе нашего приложения. Напишите нам, пожалуйста, по ссылке: vk.cc/sg. В сообщении подробно опишите ситуацию, это поможет нам решить вопрос.",2025-10-16 09:28:55,,
google_play,com.vkontakte.android,VK,1317c886-cd92-453a-b463-04039bda865a,"Если бы не блокировка вк для музыки, то бы не когда не скачал это....",1,0,,,2026-05-20 21:09:24,,,,
google_play,com.vkontakte.android,VK,d01aebc0-cd7e-44f8-b8a1-5189e82ff5b1,"в приложении вообще невозможно сидеть, все тормозит, ничего не открывает.",1,1,8.3,8.3,2026-05-20 21:08:41,"Александр, нам жаль, что вас расстроила работа приложения! Для устранения неполадок, пожалуйста, откройте раздел «Приложения» в настройках телефона, найдите ВКонтакте, нажмите кнопку «Очистить данные» или «Сброс». Если после этого проблема сохранится, напишите нам по ссылке: http://vk.cc/sg.",2026-05-20 23:08:03,,
google_play,com.vkontakte.android,VK,2763119e-0376-40ac-9f3c-f12f5b55294a,"1 звезда — и то много. Приложение постоянно зависает: страницы и диалоги не грузятся, всё лагает. Лента — сплошная реклама. Дизайн неудобный, сообщения захламлены «каналами» и мусором. Уведомления работают ужасно: либо не приходят, либо засыпают спамом. Техподдержка отвечает через 3–4 дня шаблонами, помощи ноль. На слабых телефонах не работает. Одни подписки и лаги. Где плюсы? Работает без VPN? Уже достижение? Тг как небо и земля с вашим вк. Стыдно за такое качество. Зато айпи отключили.)))",1,2,8.176,8.176,2026-05-20 21:05:51,,,,
google_play,com.vkontakte.android,VK,871b5451-98aa-42f4-8f5b-12727bf8a831,"видео сообщения нельзя ни ускорить, не перемотать. если в процессе просмотра кружочка отправляешь сообщение, видео сбивается и приходится смотреть заново🗿. обрывается иногда даже если во время просмотра кто-то ставит реакцию на твоё сообщение или присылает новое сообщение. и это продолжается уже много месяцев.",1,1,8.176,8.176,2026-05-20 20:48:23,"Дарья, нам жаль, что вас расстроила работа мессенджера. Пожалуйста, напишите в Поддержку: http://vk.cc/me — мы поможем разобраться. Нам очень важна обратная связь от наших пользователей, поэтому пишите развёрнуто — всё изучим и подскажем, как решить проблему.",2026-05-20 22:59:48,,
google_play,com.vkontakte.android,VK,d81f39eb-1a15-4d57-aeda-e5dbf533cb7c,как зависал так и зависает. ужасное приложение,1,2,,,2026-05-20 20:39:27,"Денис, нам жаль, что вас расстроила работа приложения! Для устранения неполадок, пожалуйста, откройте раздел «Приложения» в настройках телефона, найдите ВКонтакте, нажмите кнопку «Очистить данные» или «Сброс». Если после этого проблема сохранится, напишите нам по ссылке: vk.cc/sg.",2026-05-20 22:56:01,,
google_play,com.vkontakte.android,VK,de74e35b-44d7-409a-ac2e-b0d77778e5f8,"После обновления перестало толком работать ,очень долго грузит,хочешь записать голосовые сообщения- вылетает и пишет о каком кэше,хотя его чистишь,видеосообщения не отправляются периодически,либо хочешь посмльреть- оно идёт несколько секунд и закрывается,очень много рекламы и всяких ненужных групп.",4,0,8.176,8.176,2026-05-20 20:26:46,"Понимаем, как важна стабильная работа приложения! В настоящее время наблюдаются технические проблемы. Наши специалисты уже работают над их устранением.",2026-05-20 22:52:15,,
google_play,com.vkontakte.android,VK,9a26f808-2960-45b0-a4b6-2d3d6367314d,"Ужасное приложение. Начиная от пиара Макс, заканчивая модерацией. Музыку невозможно слушать нормально. Всё такое медленное, в группах нет никакого продвижения. За всё нужно платить. Вот зачем нам быть именно в этом приложении? для чего, когда есть более крутые соцсети. Модерация и вовсе до смешного доходит. Много раз видел, как в комментариях оскорбляют людей, в основном мужчины женщин, но как только женщина дает в комментариях отпор, ей навсегда блокируют аккаунт. Додики, не иначе.",1,1,,,2026-05-20 20:09:23,,,,
google_play,com.vkontakte.android,VK,1fbfd449-e4fd-4319-afe6-9e61db50bd72,"Как из хорошего приложения ВК превратился в неработающую помойку? Висит, выкидывает. работает непойми как. зато написали туда все что только можно",1,1,,,2026-05-20 20:08:10,,,,
google_play,com.vkontakte.android,VK,157b2097-e099-49b9-8d08-2908d93c533c,"как же испортили приложение, невозможно смотреть ленту, вместо рекомендаций по интересам, сплошные полуголые женщины и рекламы, по итогу из 6-7 постов, только 1 по интересам, остальное шлак.",1,2,8.167,8.167,2026-05-20 19:58:52,"Вова, понимаем ваше недовольство! Лента тестируется — мы выбираем удобный формат на основе взаимодействия пользователей с публикациями. Контент формируется по подпискам. Что касается рекламы, платформа развивается и требует больше ресурсов для поддержки серверов. Без рекламы мы не сможем их поддерживать и платить зарплату сотрудникам.",2026-05-20 21:48:23,,
google_play,com.vkontakte.android,VK,921b8d65-0cec-42a1-815d-e02f19dfa6fc,С новой обновой - новый баг. Теперь часто загорается новое уведомление. Хотя ничего нового не пришло. И все уведомления просмотрены (во всех разделах).,3,0,8.176,8.176,2026-05-20 19:53:46,"Сожалеем, что вас расстроила работа приложения! Команда спешит на помощь, но нам нужно немного подробностей для диагностики. Для этого, пожалуйста, загляните к нам в Поддержку по ссылке: http://vk.cc/sg и подробно опишите ситуацию.",2026-05-20 21:41:04,,
google_play,com.vkontakte.android,VK,ca1b6527-cc6a-4f97-9f99-6158cc656e35,"ленту не возможно смотреть спам в каждом посте, с каждым обновлением ситуация со спамом только хуже, сильно раздражает! А спама в приложении все больше и больше. да ещё и навязчивое навязывание разных сообшеств в ленте новостей так называемые алгоритмы не работают отметил что не интересуе реклама до лампочки через пост реклама !",1,1,8.24,8.24,2026-05-20 19:49:53,"Максим, понимаем ваше недовольство! Лента тестируется — мы выбираем удобный формат на основе взаимодействия пользователей с публикациями. Контент формируется по подпискам. Что касается рекламы, платформа развивается и требует больше ресурсов для поддержки серверов. Без рекламы мы не сможем их поддерживать и платить зарплату сотрудникам.",2026-05-20 21:49:38,,
google_play,com.vkontakte.android,VK,6f379b50-213b-47ff-9609-71ff95fb72be,вылетает при входе,1,0,,,2026-05-20 19:47:47,"Сожалеем, что возникли сложности! Команда спешит на помощь, но нам нужно немного подробностей для диагностики. Для этого, пожалуйста, загляните к нам в Поддержку по ссылке: http://vk.cc/sg и подробно опишите ситуацию.",2026-05-20 21:39:14,,
google_play,com.vkontakte.android,VK,2d02da69-6343-4dc9-9d14-945e60965e55,"Если бы была оценка минус миллион,то я бы ее поставила.Бесконечно обновляешь,ждешь улучшения какого-то,но ни то,чтобы какое-то улучшение,оно также не грузится,тупит,и занимает на телефоне место.Ничего хорошего нет.",1,0,8.93,8.93,2026-05-20 19:26:38,"Agnessa, нам жаль, что вас расстроила работа приложения! Для устранения неполадок, пожалуйста, откройте раздел «Приложения» в настройках телефона, найдите ВКонтакте, нажмите кнопку «Очистить данные» или «Сброс». Если после этого проблема сохранится, напишите нам по ссылке: vk.cc/sg.",2026-05-20 21:31:15,,
google_play,com.vkontakte.android,VK,cc1396e0-d8dc-4ac5-a937-37b93054f07a,лучшая социальная сеть и ещё мне понравилась система сообществ и мессенджера,5,0,8.176,8.176,2026-05-20 19:23:49,Ваши слова — как улыбка в конце дня! Спасибо за вашу теплоту.,2026-05-20 19:24:15,,
google_play,com.vkontakte.android,VK,26d76823-c92c-4c9e-9e34-36c3fce64ef6,наконец-то разблокировали,2,0,8.176,8.176,2026-05-20 19:20:35,"Евгений, спасибо за обратную связь! Пишите, если возникнут любые вопросы — будем рады помочь 😊",2026-05-20 21:26:38,,
google_play,com.vkontakte.android,VK,cbfa468f-df4a-4883-8382-5cffe6f3afbb,офигенный ВК,5,0,8.176,8.176,2026-05-20 19:17:47,"Спасибо за то, что остаетесь с нами на этом пути!",2026-05-20 19:18:22,,
google_play,com.vkontakte.android,VK,fc9ff5c6-23c2-4a30-b903-39680233031a,"приложение просто не открывается ни на домашнем интернете, ни на мобильном интернете.",3,0,8.176,8.176,2026-05-20 19:04:55,"Для решения сложностей, убедитесь, что у вас установлена последняя версия приложения, а ОС Android не ниже 9.0. Перезапустите приложение, очистите его кэш, проверьте работу с Wi-Fi и с мобильным интернетом, отключите VPN и перезагрузите устройство. Найдите другие решения: vk.cc/bf или поделитесь деталями с Поддержкой: vk.cc/bp.",2026-05-20 19:05:13,,
google_play,com.vkontakte.android,VK,13364507-cbaf-4fcf-a79d-6e12835b9557,прикольно,5,0,,,2026-05-20 19:03:30,"Как приятно, спасибо :). Стараемся ради вас.",2026-05-20 19:04:02,,
google_play,com.vkontakte.android,VK,a4ca1d6b-16d4-4731-bbb5-b056f702f4d2,"Накручивают просмотры видео с моего аккаунта. Он не взломанный, но в истории просмотров такая дичь... спорт и куча левых видео которые я не смотрел, но они есть в истории. Я не мог случайно нажать. Одни боты в комментариях. Не рекомендую",1,1,8.176,8.176,2026-05-20 18:56:58,,,,
google_play,com.vkontakte.android,VK,98c732c6-37fc-48e4-90ee-a7eedb2d7922,мне нравится ВКонтакте,5,0,,,2026-05-20 18:47:23,Спасибо за ваши тёплые слова! Мы всегда рады видеть вас снова.,2026-05-20 18:47:41,,
google_play,com.vkontakte.android,VK,85f0c500-04c5-4be9-ae0f-ca44470bd0e5,"Вы чего натворили, даже картинки на аватарке загружаются по долгу, контент вообще молчу. Когда вы уже обанкротитесь",1,1,8.176,8.176,2026-05-20 18:42:09,"Александр, мы искренне заинтересованы в решении ситуации. Пожалуйста, напишите нам в Поддержку по ссылке: vk.cc/sg — сделаем всё возможное, чтобы оперативно помочь.",2026-05-20 19:41:46,,
google_play,com.vkontakte.android,VK,37d5b46b-d61c-4265-bf9b-af5e47c8ab1c,"Бесполезные обновления. Не царское это дело,чтобы вк работал без впн. Вы прикиньте? Он вообще не грузится через вай-фай,когда остальные сайты все работают. На стороне провайдера никаких ограничений нет. И что думаете? Эта шляпа работает только с впн. Хорошо,что я там больше не сижу.",1,1,8.176,8.176,2026-05-20 18:38:04,"Искренне сожалеем, что пришлось столкнуться с этой ситуацией. Мы готовы помочь — просто перейдите по ссылке: vk.cc/sg и напишите в Поддержку.",2026-05-20 19:33:38,,
google_play,com.vkontakte.android,VK,0f4b2717-992f-4657-b03f-8a3f4c80852b,после как я зашол в вк пк начел жоско лагать и не заходить в игры и долг грузить типо гта 5 или гта онлаин все норм было а щяс когда зашол по говорил начел жоско логать и тут либо удалять приложения либо ждать обновы новой ну мне вк нужно чо бы играть с друзьями потомушто у некоторых нет дс и смотреть группе,1,0,8.176,8.176,2026-05-20 18:36:21,,,,
google_play,com.vkontakte.android,VK,55d9c766-3949-4487-ad46-3919c7f7081e,Приложение стало очень неудобным! Много реклам и рекомендаций! В моей ленте все что угодно только не мои подписки!!!!!,4,1,8.176,8.176,2026-05-20 18:26:47,"Елена, сожалеем о возникших неудобствах. Чтобы настроить ленту войдите «Настройки»—«Аккаунт»—«Посты в ленте новостей»—«Порядок постов»—«Сначала интересные».
На бесплатной платформе реклама — основной источник финансирования.",2026-05-20 19:14:55,,
google_play,com.vkontakte.android,VK,ab86bac5-3693-4b6b-89d2-e889811a6342,Появился баг в ВК не убирается уведомление которого нету,1,0,,,2026-05-20 18:09:01,"Кирилл, жаль, что столкнулись с такой ситуацией. Для начала откройте приложение → «Профиль» → «Память» → «Очистить кэш», перезагрузите телефон. Если ошибка сохраняется, пожалуйста, напишите в Поддержку по ссылке: vk.cc/sg и расскажите, что случилось. Мы обязательно во всём разберёмся и найдём решение.",2026-05-20 18:41:24,,
